StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,MTurkID,humanLike_bot_1,timer_humanLike_bot_First Click,timer_humanLike_bot_Last Click,timer_humanLike_bot_Page Submit,timer_humanLike_bot_Click Count,feeling_bot_1,timer_feeling_bot_First Click,timer_feeling_bot_Last Click,timer_feeling_bot_Page Submit,timer_feeling_bot_Click Count,trust_bot_1,timer_trust_bot_First Click,timer_trust_bot_Last Click,timer_trust_bot_Page Submit,timer_trust_bot_Click Count,pleasant_bot_1,timer_pleasant_bot_First Click,timer_pleasant_bot_Last Click,timer_pleasant_bot_Page Submit,timer_pleasant_bot_Click Count,attention_bot_1,timer_attention_bot_First Click,timer_attention_bot_Last Click,timer_attention_bot_Page Submit,timer_attention_bot_Click Count,familiarity_bot,timer_familiarity_bo_First Click,timer_familiarity_bo_Last Click,timer_familiarity_bo_Page Submit,timer_familiarity_bo_Click Count,humanLike_metal_1,timer_humanLike_met_First Click,timer_humanLike_met_Last Click,timer_humanLike_met_Page Submit,timer_humanLike_met_Click Count,feeling_metal_1,timer_feeling_met_First Click,timer_feeling_met_Last Click,timer_feeling_met_Page Submit,timer_feeling_met_Click Count,trust_metal_1,timer_trust_met_First Click,timer_trust_met_Last Click,timer_trust_met_Page Submit,timer_trust_met_Click Count,pleasant_metal_1,timer_pleasant_met_First Click,timer_pleasant_met_Last Click,timer_pleasant_met_Page Submit,timer_pleasant_met_Click Count,familiarity_metal,timer_familiarity_mt_First Click,timer_familiarity_mt_Last Click,timer_familiarity_mt_Page Submit,timer_familiarity_mt_Click Count,humanLike_toon_1,timer_humanLike_tn_First Click,timer_humanLike_tn_Last Click,timer_humanLike_tn_Page Submit,timer_humanLike_tn_Click Count,feeling_toon_1,timer_feeling_tn_First Click,timer_feeling_tn_Last Click,timer_feeling_tn_Page Submit,timer_feeling_tn_Click Count,trust_toon_1,timer_trust_tn_First Click,timer_trust_tn_Last Click,timer_trust_tn_Page Submit,timer_trust_tn_Click Count,pleasant_toon_1,timer_pleasant_tn_First Click,timer_pleasant_tn_Last Click,timer_pleasant_tn_Page Submit,timer_pleasant_tn_Click Count,familiarity_toon,timer_familiarity_tn_First Click,timer_familiarity_tn_Last Click,timer_familiarity_tn_Page Submit,timer_familiarity_tn_Click Count,humanLike_uncanny_1,timer_humanLike_uc_First Click,timer_humanLike_uc_Last Click,timer_humanLike_uc_Page Submit,timer_humanLike_uc_Click Count,feeling_uncanny_1,timer_feeling_uc_First Click,timer_feeling_uc_Last Click,timer_feeling_uc_Page Submit,timer_feeling_uc_Click Count,trust_uncanny_1,timer_trust_uc_First Click,timer_trust_uc_Last Click,timer_trust_uc_Page Submit,timer_trust_uc_Click Count,pleasant_uncanny_1,timer_pleasant_uc_First Click,timer_pleasant_uc_Last Click,timer_pleasant_uc_Page Submit,timer_pleasant_uc_Click Count,attention_uc_1,timer_attention_uc_First Click,timer_attention_uc_Last Click,timer_attention_uc_Page Submit,timer_attention_uc_Click Count,familiarity_uncanny,timer_familiarity_uc_First Click,timer_familiarity_uc_Last Click,timer_familiarity_uc_Page Submit,timer_familiarity_uc_Click Count,humanLike_human1_1,timer_humanLike_h1_First Click,timer_humanLike_h1_Last Click,timer_humanLike_h1_Page Submit,timer_humanLike_h1_Click Count,feeling_human1_1,timer_feeling_h1_First Click,timer_feeling_h1_Last Click,timer_feeling_h1_Page Submit,timer_feeling_h1_Click Count,trust_human1_1,timer_trust_h1_First Click,timer_trust_h1_Last Click,timer_trust_h1_Page Submit,timer_trust_h1_Click Count,pleasant_human1_1,timer_pleasant_h1_First Click,timer_pleasant_h1_Last Click,timer_pleasant_h1_Page Submit,timer_pleasant_h1_Click Count,familiarity_human1,timer_familiarity_h1_First Click,timer_familiarity_h1_Last Click,timer_familiarity_h1_Page Submit,timer_familiarity_h1_Click Count,humanLike_human2_1,timer_humanLike_h2_First Click,timer_humanLike_h2_Last Click,timer_humanLike_h2_Page Submit,timer_humanLike_h2_Click Count,feeling_human2_1,timer_feeling_h2_First Click,timer_feeling_h2_Last Click,timer_feeling_h2_Page Submit,timer_feeling_h2_Click Count,trust_human2_1,timer_trust_h2_First Click,timer_trust_h2_Last Click,timer_trust_h2_Page Submit,timer_trust_h2_Click Count,pleasant_human2_1,timer_pleasant_h2_First Click,timer_pleasant_h2_Last Click,timer_pleasant_h2_Page Submit,timer_pleasant_h2_Click Count,attention_h2_1,timer_attention_h2_First Click,timer_attention_h2_Last Click,timer_attention_h2_Page Submit,timer_attention_h2_Click Count,familiarity_human2,timer_familiarity_h2_First Click,timer_familiarity_h2_Last Click,timer_familiarity_h2_Page Submit,timer_familiarity_h2_Click Count,age,gender,ethnicity,state,zip,education,income,experience,feedback,timer_demographics_First Click,timer_demographics_Last Click,timer_demographics_Page Submit,timer_demographics_Click Count,fCounter,showup_fee,bonus,Completion_Code,randNum_bot,randNum_uc,randNum_human,eosText,validation_bot,validation_uc,validation_human,completedSurvey,payment,workerID,hitID,assignmentID,character,head,passedCheck,excluded
28-04-21 2:04,28-04-21 2:07,IP Address,71.50.31.198,100,218,TRUE,28-04-21 2:07,R_1mxbiyLtxENIGxO,39.02149963,-94.08360291,anonymous,EN,A2P59YHUNCQ14V,-100,2.261,2.261,3.428,1,-5,1.946,3.248,3.446,2,-5,1.805,2.917,3.872,2,-9,2.28,2.28,3.176,1,-70,2.679,2.679,4.049,1,No,1.624,1.624,2.47,1,-100,2.867,2.867,4.04,1,-1,1.588,1.588,2.517,1,-10,1.189,1.189,2.781,1,-23,1.843,1.843,2.542,1,No,1.119,1.119,2.254,1,-91,3.373,3.373,4.672,1,-10,2.481,2.481,3.283,1,-13,1.428,1.428,5.081,1,-2,3.638,4.428,4.642,2,No,2.642,2.642,3.195,1,-24,4.702,7.514,8.739,5,0,10.222,10.222,10.843,1,-11,2.371,2.371,3.363,1,-2,2.02,2.02,3.037,1,-80,3.309,3.309,4.595,1,No,5.496,5.496,6.313,1,9,4.357,5.522,5.705,3,2,3.21,3.21,4.07,1,14,1.466,4.101,5.165,3,20,2.034,2.034,3.621,1,Yes,1.166,1.166,1.789,1,-26,3.272,3.272,4.694,1,5,1.512,1.512,2.492,1,-8,2.479,2.479,3.219,1,-14,1.686,1.686,2.596,1,70,5.146,5.146,6.016,1,No,2.778,6.611,8.578,2,32,Male,White,Missouri,64011,"High school or equivalent (e.g., GED)","$30,000-$39,999",Neutral,no,2.775,3.928,6.498,2,6,0.5,1,802720,-70,-80,70,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A2P59YHUNCQ14V,3VJ4PFXFJ3F40VIOEZBBG6F25EZAUH,3E1QT0TDFQHOV0R2DM7LPWHI9Z3I8D,CreepyGirl,<center> <b> End of Survey </b></center>,TRUE,No
28-04-21 2:06,28-04-21 2:09,IP Address,98.22.226.31,100,217,TRUE,28-04-21 2:09,R_2Ebjj7fWhkqxYHq,40.92179871,-77.05049896,anonymous,EN,A1MTQP7TA5RCOB,-100,2.433,2.433,3.99,1,0,2.595,2.595,3.629,1,40,3.962,3.962,5.001,1,-62,3.054,3.054,4.227,1,-34,4.196,4.196,5.833,1,No,1.844,1.844,3.018,1,-36,4.065,4.065,6.344,1,-9,2.494,4.128,4.837,2,-21,1.768,2.172,3.166,2,-14,1.51,3.498,4.476,5,No,1.446,1.734,2.666,2,63,7.457,7.457,8.051,1,29,2.6,2.6,3.302,1,54,2.075,2.075,2.83,1,59,2.442,2.442,3.2,1,No,2.201,2.201,3.744,1,-20,3.229,3.229,4.298,1,47,1.625,4.68,5.451,6,48,1.895,3.891,5.128,4,54,1.586,2.182,2.984,2,12,3.461,3.461,4.377,1,No,1.413,1.413,2.493,1,-48,9.046,9.046,10.555,1,80,5.85,5.85,6.652,1,90,3.718,3.718,4.489,1,100,3.67,3.67,4.38,1,No,3.4,3.4,4.919,1,74,3.969,3.969,4.544,1,79,3.209,3.209,3.822,1,85,1.488,2.578,3.341,2,83,1.879,1.879,2.651,1,1,3.223,3.223,4.259,1,No,1.595,1.595,2.898,1,51,Male,White,Pennsylvania,19501,"High school or equivalent (e.g., GED)","$50,000-$59,999",positive,no,3.516,5.24,7.76,2,6,0.5,1,269596,-34,12,1,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A1MTQP7TA5RCOB,306W7JMRYY6BL8G3HAA2FPHJQ5S8BU,36W0OB37HXM3J1H5GUPD24D78VXHZQ,Kid,<center> <b> End of Survey </b></center>,TRUE,No
28-04-21 2:06,28-04-21 2:10,IP Address,73.101.126.28,100,230,TRUE,28-04-21 2:10,R_3haa6NBEwvvkvZq,40.68319702,-76.21130371,anonymous,EN,A1FXZ0AR1EB0JA,-100,1.198,3.091,3.632,3,16,1.662,5.122,5.553,5,0,1.183,1.75,2.865,2,0,1.124,2.34,3.565,3,38,1.116,11,11.791,5,No,1.33,2.056,2.759,2,-100,1.313,4.663,5.3,3,27,0.881,1.968,2.415,3,-17,0.995,3.152,3.727,4,-19,0.233,1.385,1.86,3,No,1.005,1.355,1.993,2,-100,0.978,4.487,4.916,6,-27,0.914,1.892,2.562,3,-28,0.698,2.289,2.782,4,-33,0.844,1.337,1.97,2,No,0.999,2.117,2.523,3,-47,1.076,5.602,6.182,7,-86,0.885,3.493,4.343,5,-62,1.281,3.766,4.458,5,-90,0.766,2.034,2.474,3,47,0.783,8.989,9.533,5,No,0.597,1.338,1.786,2,79,0.9,5.688,6.236,6,26,2.238,3.915,4.536,3,45,4.237,4.913,5.378,2,24,1.019,1.514,2.128,2,No,0.86,1.137,1.778,2,64,8.528,11.792,12.488,4,3,2.992,8.048,8.482,4,0,1.612,3.519,4.02,3,10,2.575,6.583,6.941,3,75,0.915,5.797,6.517,3,No,2.7,3.637,4.352,2,28,Female,White,Pennsylvania,17901,Graduate or professional degree,"$90,000-$99,999",Neutral,Creepy images ,1.993,7.429,11.332,4,6,0.5,1,914734,38,47,75,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A1FXZ0AR1EB0JA,3GVPRXWRPH2H82PQDFADNCP1AB6I7Q,3LRLIPTPERHTKJA5ANCBY32QRRUKAW,CreepyGirl,<center> <b> End of Survey </b></center>,TRUE,No
28-04-21 2:07,28-04-21 2:13,IP Address,172.58.7.12,100,352,TRUE,28-04-21 2:13,R_3LbYpS0koobzQOT,33.73150635,-84.41950226,anonymous,EN,A1DDY2N2OYOL2V,-100,2.253,5.863,6.819,2,-40,2.479,9.376,10.156,2,-60,2.805,6.422,7.236,3,-61,2.784,8.643,9.656,3,-50,3.284,6.267,7.642,2,No,5.227,6.674,8.955,2,-81,2.685,8.428,9.44,4,-61,2.641,6.651,7.99,3,-50,2.53,6.025,6.887,2,-62,2.228,4.763,5.63,2,No,1.601,3.153,4.026,2,-82,2.156,6.326,7.792,3,-46,2.17,4.603,5.445,2,-49,2.982,6.471,7.448,2,-50,2.551,4.996,5.873,2,No,1.931,3.727,4.672,2,-74,2.522,6.115,7.039,2,-51,2.298,4.53,5.453,2,-50,2.023,5.29,6.268,3,-50,2.269,4.632,5.552,2,48,2.592,6.992,8.726,2,No,2.388,3.532,4.59,2,-20,2.246,7.914,9.444,3,-19,2.647,6.286,7.314,2,-41,4.046,7.407,8.813,2,-20,2.873,9.942,10.976,3,No,2.151,3.027,4.113,2,90,2.135,11.748,12.78,3,82,2.925,7.737,8.804,3,50,2.745,10.214,10.954,2,81,2.838,6.283,6.931,2,79,2.562,6.579,7.518,2,No,2.382,3.462,4.573,2,62,Male,White,North Carolina,28731,Graduate or professional degree,"$150,000 or more",Slightly positive,No.,3.794,6.1,10.121,3,6,0.5,1,819862,-50,48,79,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A1DDY2N2OYOL2V,3TZ0XG8CBUSSXF16JQW6OJMT25P89K,31EUONYN2WBW2YYIJAV017XCW65VOS,Alter,<center> <b> End of Survey </b></center>,TRUE,No
28-04-21 2:07,28-04-21 2:14,IP Address,73.148.205.97,100,387,TRUE,28-04-21 2:14,R_1i2vdmV6Nr890XE,30.35110474,-81.5059967,anonymous,EN,A56G289H746TJ,-100,3.499,3.499,4.72,1,21,5.271,5.271,6.553,1,-59,3.693,3.693,4.8,1,20,6.876,6.876,8.05,1,65,5.639,5.639,7.043,1,No,2.665,2.665,3.968,1,-73,6.311,6.311,7.3,1,88,3.075,3.075,3.9,1,-5,4.614,8.535,9.577,2,73,3.604,3.604,4.39,1,No,2.001,2.001,3.309,1,-44,5.062,5.062,6.455,1,36,4.607,4.607,5.552,1,-16,3.88,3.88,4.948,1,20,4.367,4.367,5.468,1,No,1.912,1.912,3.313,1,-35,7.32,11.015,12.15,2,-29,4.384,4.384,5.645,1,-10,4.548,4.548,5.706,1,5,6.335,6.335,7.414,1,36,6.561,8.302,10.684,2,No,3.03,3.03,4.424,1,-5,7.167,19.15,20.366,3,10,6.376,6.376,8.54,1,-15,8.039,8.039,9.72,1,14,6.076,6.076,7.256,1,No,5.271,5.271,7.632,1,100,8.684,8.684,9.533,1,95,4.179,4.179,5.303,1,84,4.163,7.801,8.74,3,83,4.001,4.001,5.039,1,-28,7.739,7.739,9.546,1,No,2.974,2.974,4.2,1,42,Male,Hispanic/Latino(a),Virginia,23454,Some college,"$150,000 or more",positive,The random various pictures ,4.49,10.08,34.985,2,6,0.5,1,338634,65,36,-28,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A56G289H746TJ,306W7JMRYY6BL8G3HAA2FPHJQ5S8BU,3TMSXRD2X78OLVRM3I2LBD3IA4XW1G,Sophia,<center> <b> End of Survey </b></center>,TRUE,No
28-04-21 2:11,28-04-21 2:16,IP Address,172.58.173.4,100,331,TRUE,28-04-21 2:16,R_BrkcmqP1ExsX4NX,30.35240173,-81.58670044,anonymous,EN,A3EG5D7W0M8XKE,-100,6.397,12.299,12.794,6,-36,6.436,7.79,8.41,2,-31,3.01,4.122,4.819,2,-27,0.701,2.07,2.68,2,14,8.497,10.308,11.944,2,No,1.553,2.59,3.136,2,-50,3.833,14.452,16.047,4,15,9.573,14.845,15.486,5,-25,3.606,5.886,6.595,3,-52,9.506,11.483,12.158,3,No,7.153,7.153,8.801,1,-75,1.186,3.572,4.123,3,-58,1.268,2.446,3.044,2,-34,1.425,2.314,2.934,2,-63,1.75,2.826,3.472,2,No,1.51,1.51,2.4,1,-78,2.49,4.827,5.494,3,-23,3.496,4.516,5.258,2,-37,4.656,5.396,6.115,2,-24,1.649,3.144,4.213,2,70,7.954,11.513,13.486,2,No,1.22,1.22,2.337,1,89,2.792,5.373,6.047,2,67,3.352,5.593,6.316,3,25,3.581,5.287,5.923,2,82,2.067,5.299,5.802,4,No,1.741,1.741,3.545,1,96,1.475,4.878,5.376,2,32,2.781,6.355,6.998,5,43,2.416,6.491,7.136,4,28,1.879,2.972,3.575,2,67,5.186,6.857,7.684,2,No,3.785,5.615,7.624,2,34,Male,Black/African American,Florida,32773,Some college,"$10,000-$19,999",positive,No,2.969,8.075,10.549,3,6,0.5,1,678070,14,70,67,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A3EG5D7W0M8XKE,3I01FDIL6MGTEQCYFPS70OSG7QCD23,39DD6S19JQJRZRQ3QTH7H1GUGF5ZES,Kid,<center> <b> End of Survey </b></center>,TRUE,No
28-04-21 2:14,28-04-21 2:19,IP Address,73.246.21.187,100,319,TRUE,28-04-21 2:19,R_1eOWKl4OX9GzlZu,41.77229309,-87.979599,anonymous,EN,A281Q8U3T9H7JS,-100,3.808,5.032,10.37,2,0,3.472,3.472,6.496,1,0,7.702,7.702,9.663,1,20,3.801,3.801,5.84,1,-71,7.223,7.223,9.483,1,No,6.666,6.666,9.724,1,20,10.944,13.445,15.17,2,-20,2.162,4.919,6.015,2,0,2.802,8.651,10.303,4,-19,2.46,5.984,7.74,2,No,1.715,1.715,4.151,1,20,2.189,2.189,4.391,1,-20,3.233,3.233,5.239,1,0,1.798,1.798,3.623,1,-14,3.28,3.28,5.023,1,No,1.252,1.252,8.941,1,21,4.235,4.235,6.078,1,-20,2.778,2.778,4.966,1,0,1.882,1.882,3.787,1,-21,1.835,1.835,3.477,1,25,6.275,6.275,8.731,1,No,1.508,1.508,3.604,1,50,2.613,3.729,4.625,2,-32,3.129,3.129,5.137,1,0,1.678,1.678,3.491,1,-31,2.149,2.149,3.84,1,No,1.399,1.399,5.042,1,53,2.402,2.402,3.717,1,-42,3.552,3.552,5.704,1,0,1.791,1.791,3.807,1,-33,2.229,2.229,4.533,1,88,3.698,3.698,5.935,1,No,1.816,1.816,3.33,1,37,Female,White,Illinois,60559,4-year degree (Bachelor's),"$100,000-$149,999",positive,"I find it creepy to interact with robots that look like humans, but it doesn't mean I trust them more or less. ",3.727,5.749,39.269,2,6,0.5,1,561688,-71,25,88,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A281Q8U3T9H7JS,308KJXFUJREP0I3ZEUL1BAT0M0SATQ,3ZGVPD4G6UPTOA80GO62GNGVJPRZTH,Kid,<center> <b> End of Survey </b></center>,TRUE,No
28-04-21 2:15,28-04-21 2:21,IP Address,73.205.105.224,100,393,TRUE,28-04-21 2:21,R_3g6ougo8MAgBIfh,26.45500183,-80.10759735,anonymous,EN,A1V8SDVOE9LFDT,-100,1.997,1.997,5.361,1,-30,10.166,10.166,13.223,1,-50,12.145,12.145,14.771,1,20,3.253,3.253,5.353,1,61,4.945,4.945,7.692,1,No,2.404,2.404,3.641,1,-95,1.9,4.529,6.055,2,-70,5.101,5.101,8.572,1,10,10.78,20.233,20.864,3,20,4.079,4.079,5.544,1,No,2.155,2.155,2.861,1,-85,8.921,8.921,10.306,1,5,8.596,8.596,9.723,1,25,6.947,6.947,8.007,1,40,6.08,6.08,7.019,1,No,1.443,1.443,2.764,1,-100,1.521,1.521,3.591,1,-100,3.327,3.327,6.298,1,-70,5.261,5.261,6.72,1,-90,4.33,4.33,5.833,1,78,3.325,3.325,6.306,1,No,4.541,4.541,5.265,1,-90,3.399,3.399,6.217,1,-50,6.777,15.527,16.199,3,-40,7.019,7.019,8.643,1,-30,2.903,5.49,6.096,2,No,2.519,2.519,4.842,1,-75,8.768,13.177,15.172,2,-90,4.25,5.044,9.828,2,-40,4.202,8.919,9.6,2,-20,3.928,7.269,8.261,2,-58,4.661,4.661,7.016,1,No,2.751,2.751,4.854,1,36,Male,White,Florida,33445,4-year degree (Bachelor's),"$50,000-$59,999",positive,"No, everything went smoothly.",2.705,7.295,23.716,2,6,0.5,1,738547,61,78,-58,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A1V8SDVOE9LFDT,3VJ4PFXFJ3F40VIOEZBBG6F25EZAUH,33JKGHPFYD2VUQ4X43UWZMEUF3PMNO,Alter,<center> <b> End of Survey </b></center>,TRUE,No
28-04-21 2:33,28-04-21 2:40,IP Address,75.91.100.99,100,412,TRUE,28-04-21 2:40,R_ULwTvc5UhgLlo2d,29.80969238,-82.46749878,anonymous,EN,A1S5SPI4NQPGSI,-100,2.956,8.493,11.032,3,0,2.791,2.791,4.521,1,20,13.528,13.528,14.959,1,20,7.643,12.316,13.518,2,38,4.554,4.554,6.317,1,No,1.958,1.958,3.172,1,-95,5.624,5.624,7.449,1,0,2.688,2.688,3.91,1,0,2.522,2.522,3.758,1,40,5.117,5.117,6.502,1,No,1.953,1.953,3.302,1,-95,5.106,14.73,16.701,2,0,4.999,4.999,6.307,1,0,3.502,3.502,7.677,1,42,7.67,10.941,12.037,2,No,2.559,2.559,3.997,1,19,4.468,4.468,7.3,1,-62,6.336,6.336,7.819,1,-60,3.547,3.547,7.059,1,-100,2.527,2.527,5.65,1,74,8.196,8.196,10.568,1,No,2.281,2.281,4.186,1,89,4.959,4.959,7.282,1,81,4.352,4.352,5.574,1,71,4.561,4.561,5.812,1,84,3.792,3.792,5.05,1,No,2.399,2.399,5.217,1,75,11.44,29.865,31.655,4,73,4.916,4.916,5.894,1,82,6.404,6.404,7.548,1,100,5.635,5.635,6.788,1,-97,4.902,8.688,12.042,2,No,5.106,5.106,11.666,1,41,Female,White,Florida,34667,4-year degree (Bachelor's),"$20,000-$29,999",Extremely positive,no,3.667,5.412,14.295,2,6,0.5,1,250272,38,74,-97,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A1S5SPI4NQPGSI,308KJXFUJREP0I3ZEUL1BAT0M0SATQ,33NF62TLXKA4LCD94TPOR259HERKJF,Kid,<center> <b> End of Survey </b></center>,TRUE,No
28-04-21 2:38,28-04-21 2:40,IP Address,70.172.40.246,100,133,TRUE,28-04-21 2:40,R_2rNmd72DCZwkPlp,33.65629578,-112.1706009,anonymous,EN,A3UUH3632AI3ZX,-100,0.828,1.515,1.77,2,0,1.471,1.471,2.097,1,22,0.548,1.472,1.991,2,0,0.796,0.796,1.318,1,8,2.94,4.406,5.231,2,No,0.757,1.141,1.356,2,-100,0.908,0.908,1.544,1,1,2.486,2.486,3.06,1,67,1.4,1.954,2.345,2,8,1.041,3.005,3.378,6,No,1.087,1.087,1.666,1,8,4.527,6.983,7.697,2,-29,3.156,3.802,3.985,2,-27,1.636,1.636,2.124,1,-22,1.249,1.691,1.98,2,No,2.178,2.178,2.904,1,52,0.057,2,2.561,4,60,2.452,2.452,2.801,1,59,0.505,1.769,2.031,5,58,1.322,1.322,1.708,1,-73,4.223,4.223,5.168,1,No,0.813,0.813,1.421,1,92,1.017,2.685,3.131,2,98,1.319,1.319,1.812,1,92,1.117,1.773,2.247,3,87,1.764,1.764,2.168,1,No,1.293,1.293,1.848,1,100,1.194,1.194,1.642,1,100,1.028,1.856,2.263,3,100,1.286,1.286,1.747,1,100,1.521,1.521,1.943,1,-81,3.088,3.088,4.223,1,No,1.262,1.651,1.836,2,36,Female,White,Arizona,85310,2-year degree (Associate's),"$70,000-$79,999",positive,no,2.068,4.045,5.184,2,6,0.5,1,561216,8,-73,-81,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A3UUH3632AI3ZX,308KJXFUJREP0I3ZEUL1BAT0M0SATQ,3GS6S824SR5RZ2YB850J8KGLD50WNM,CreepyGirl,<center> <b> End of Survey </b></center>,TRUE,No
28-04-21 2:42,28-04-21 2:48,IP Address,47.5.183.203,100,348,TRUE,28-04-21 2:48,R_2B3sx9L3wana7Oz,34.00140381,-84.01439667,anonymous,EN,A396Z48V7RBV6X,-100,3.142,3.142,4.221,1,-76,5.096,5.096,7.282,1,-35,2.932,3.284,4.908,2,-52,3.809,3.809,4.969,1,96,8.8,8.8,10.957,1,No,2.493,2.493,5.179,1,-38,3.801,3.801,4.868,1,-14,9.275,9.275,10.238,1,-36,4.247,5.531,7.796,2,-12,3.989,3.989,5.482,1,No,2.477,2.477,3.463,1,-96,3.926,3.926,5.004,1,-49,2.958,2.958,3.874,1,-60,2.6,2.6,3.544,1,-19,2.3,2.3,3.398,1,No,2.419,2.419,3.748,1,42,8.825,8.825,10.39,1,31,9.17,10.71,11.829,2,9,5.899,5.899,6.827,1,21,4.323,4.323,5.274,1,-23,5.997,10.567,12.508,2,No,5.567,5.567,6.974,1,58,4.532,4.532,5.328,1,12,7.418,7.418,8.532,1,18,3.03,3.745,5.589,2,20,2.522,2.522,3.434,1,No,2.313,2.313,3.953,1,97,3.892,3.892,4.645,1,79,3.147,3.147,3.953,1,100,3.309,3.309,4.064,1,96,2.856,4.201,4.972,3,-75,4.221,10.591,12.637,3,No,2.583,2.583,3.573,1,35,Male,Black/African American,,30263,Graduate or professional degree,"$50,000-$59,999",Extremely positive,Really good for me.,4.104,10.772,21.532,2,6,0.5,1,228536,96,-23,-75,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A396Z48V7RBV6X,3TZ0XG8CBUSSXF16JQW6OJMT25P89K,3QJOXOW4XKZR0KRKB4RD9ZKL1BLMEW,Alter,<center> <b> End of Survey </b></center>,TRUE,No
28-04-21 2:55,28-04-21 3:06,IP Address,73.176.63.144,100,670,TRUE,28-04-21 3:06,R_1gRVP9TCgZxMcDW,41.49009705,-87.45839691,anonymous,EN,A16Q3MHTM4E825,-95,8.639,8.639,11.696,1,-86,8.689,8.689,11.196,1,-90,9.08,9.08,15.573,1,-70,10.846,10.846,12.99,1,13,8.783,8.783,11.893,1,No,4.209,4.209,6.977,1,-50,3.822,13.239,16.994,7,85,13.366,13.366,15.367,1,70,9.621,9.621,12.876,1,50,8.672,8.672,11.878,1,No,3.395,3.395,4.872,1,-40,15.048,15.048,18.025,1,40,52.88,52.88,55.739,1,50,4.633,4.633,6.654,1,50,5.501,5.501,8.259,1,No,2.266,2.266,3.949,1,100,7.015,7.015,9.597,1,-40,8.479,8.479,11.597,1,50,5.53,5.53,7.743,1,50,4.853,4.853,7.511,1,16,5.568,5.568,9.671,1,No,4.477,4.477,6.13,1,100,3.488,3.488,5.399,1,70,13.076,13.076,15.863,1,50,3.259,16.139,18.597,7,50,6.248,16.584,19.027,8,No,35.418,35.418,38.066,1,100,3.894,3.894,6.42,1,100,6.151,6.151,8.3,1,70,7.325,7.325,9.921,1,95,6.28,6.28,8.578,1,-61,13.425,13.425,18.706,1,No,31.402,31.402,32.854,1,32,Female,Black/African American,Indiana,46375,Some college,"$70,000-$79,999",positive,I thought that it was strange that the pictures were of mostly robots.,6.904,76.819,78.218,4,6,0.5,1,663182,13,16,-61,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A16Q3MHTM4E825,3TRB893CSJI3CBJVNRAA20CLVXQG76,3WEV0KO0ON0P69QPZ6CFFQ16TO9SDS,CreepyGirl,<center> <b> End of Survey </b></center>,TRUE,No
